Deal Name,Company name,Address,google_places_id,"Macro Geo (NYC, SF, CHS, DC, LA, NASH, DEN)",Error?,place_id_verification,match_status,match_confidence,match_method,verified_place_id,match_notes
Charles Pan Fried Chicken (Harlem Flagship),Charles Pan Fried Chicken (Harlem Flagship),"340 W 145th St. 
New York, NY 10039",ChIJJ4MKaqP3wokRO-Z7EJaXyOk,NYC,,Valid: Charles Pan-Fried Chicken (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to DB row 146
Mitsuru,Mitsuru,"149 W 4th St, New York, NY 10012",ChIJ53izUQBZwokRJTNgBT_Et_o,NYC,,Valid: Mitsuru (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to DB row 458
Mitsuru,Parcelle Wine Bar Group,135 Division Street,ChIJ53izUQBZwokRJTNgBT_Et_o,NYC,,Invalid: Name match (1.00),NO_MATCH,0.0,,,No candidates passed pre-filtering
Sunns,Sunns,"139 Division St, New York, NY 10002",ChIJJbrdCQBbwokR0msB9eFOzEE,NYC,,Valid: Sunn’s (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to DB row 639
Sunns,Parcelle Wine Bar Group,135 Division Street,ChIJJbrdCQBbwokR0msB9eFOzEE,NYC,,Valid: Sunn’s (conf: 1.00),NO_MATCH,0.0,,,No candidates passed pre-filtering
Amélie,Amelie,"566 Amsterdam Ave, New York, NY 10024",ChIJBV27hoNYwokR20JihLuQdUs,"NYC, DC, SF",,Invalid: Address match (0.95),MATCHED,0.95,claude_verified,,Matched to DB row 29
"886 (886, WenWen)",886,"26 St Marks Pl, New York, NY 10003",ChIJKbjLf5xZwokRYa6BYJg0Xns,NYC,,Invalid: Address match (0.82),MATCHED,1.0,verified_place_id,,Matched to DB row 7
"California Kahve (Lincoln, Presidio) - New Deal",,"210 Lincoln Blvd., SF, CA 94129",ChIJc7anRY6HhYARLwBiTgNYc48,SF,,Found: California Kahve (conf: 0.62),NO_MATCH,0.0,,,No confident match found
"California Kahve (GG Park, Kezar)",California Kahve,"The Carousel, Kezar Dr., SF, CA 94118",ChIJc7anRY6HhYARLwBiTgNYc48,SF,,Invalid: Partial name match (0.70),NO_MATCH,0.0,,,No confident match found
California Kahve (JFK Promenade),California Kahve,"JFK Promenade, GG Park, SF, CA 94118",ChIJMQznWQCHhYARYJ1o3D-rn04,SF,,Invalid: Partial name match (0.70),MATCHED,1.0,verified_place_id,,Matched to DB row 125
Charles Pan Fried Chicken (Harlem West Side),Charles Pan Fried Chicken (Harlem West Side),"439 W 125th St. New York, NY 10027",ChIJgZ9BHmX3wokRbTO_1t6253k,NYC,,Valid: Charles Pan-Fried Chicken (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to DB row 147
WenWen,Wenwen+,"1025 Manhattan Ave, Brooklyn, NY 11222",ChIJmcr2IF9ZwokRr-u_-UTxju4,NYC,,Valid: Wenwen (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to DB row 793
Rosalind Bakery Cafe,,"450 Manor Plaza, Pacifica, CA 94044",ChIJAQDsaHJ6j4ARnFNgxFRfXRI,SF,,Found: Rosalind Bakery (conf: 0.99),NO_MATCH,0.0,,,No candidates passed pre-filtering
Saison Cellar & Wine Bar,Saison Cellar & Wine,"234 Townsend St., SF, CA. 94107",ChIJRRzWRNZ_j4ARc86WTVLCrYk,SF,,Valid: Saison Cellar & Wine Bar (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to DB row 585
Penelope's Coffee & Tea (SM),Penelope's Coffee & Tea (SM),"1326 W. Hillsdale, Blvd., San Mateo, CA 94403
",ChIJKUL5JgCfj4ARXcz9vrkrHMg,SF,,Corrected: Penelopes Coffee and Tea (conf: 0.83),MATCHED,0.9263265306122449,high_similarity,,Matched to DB row 523
Steuben’s (DEN),Steuben’s,523 E 17th Ave.,ChIJI8vB8Ct5bIcR40G-TvheRxE,DEN,,Valid: Steuben's Uptown (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to DB row 628
Trellis - SF Breakfast Club,Trellis,"981 Mission St, San Francisco, CA 94103",ChIJIVO6vIaBhYARgO5BQbHn-c4,SF,,Corrected: Trellis Cafe (conf: 0.73),MATCHED,0.95,claude_verified,,Matched to DB row 760
Cafe Ornithology,Cafe Ornithology," 1037 Broadway, Brooklyn, NY 11221",ChIJJUQ7iB9dwokRbAA0O_h71C4,NYC,,Valid: Cafe Ornithology (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to DB row 123
Maison Pickle,Maison Pickle,"2315 Broadway, New York, NY 10024",ChIJrapahYZYwokRdCivYmoCbJ8,uws/ues,,Valid: Maison Pickle (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to DB row 420
Tiki Chick,Tiki Chick,"517 Amsterdam Ave, New York, NY 10024",ChIJh3HkKvdZwokR-8i3PwLN_mI,NYC,,Valid: Tiki Chick (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to DB row 751
PENELOPE'S COFFEE & TEA - (SF) New Deal,PENELOPE'S COFFEE & TEA," 121 Spear St., Suite B12, 94105",ChIJq7Ci1KWBhYARqSh4Y-NX06Q,SF,,Valid: Penelope's Coffee & Tea (conf: 0.80),NO_MATCH,0.0,,,No candidates passed pre-filtering
Penelope's Coffee & Tea (FC),Penelope's Coffee & Tea,"Foster City, CA",ChIJrR5MCMyej4AR7p9_0Zsv4RQ,SF,,Valid: Penelope's Coffee and Tea (conf: 1.00),NO_MATCH,0.0,,,No candidates passed pre-filtering
Bernie's - New Deal,," 3966 24th St, San Francisco, CA 94114",ChIJ37ticRN-j4ARnoZeLusW0bI,SF,,Found: Bernie's (conf: 0.76),NO_MATCH,0.0,,,No candidates passed pre-filtering
Thief Cafe,Thief NYC,"595 Union Ave, Brooklyn, NY 11211",ChIJQwVjADNZwokRaaCi0RuPzWE,NTC,,Valid: Thief (conf: 1.00),NO_MATCH,0.0,,,No candidates passed pre-filtering
Ace Eat Serve  (DEN),Ace Eat Serve,501 E 17th Ave,ChIJu-mW5St5bIcRmFpCS-fM6MA,DEN,,Valid: Ace Eat Serve (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to DB row 9
Paulie Gee's,Paulie Gee's ,"60 Greenpoint Ave, Brooklyn, NY 11222",ChIJuc8AM0BZwokRtpm2S66ltsE,NYC,,Valid: Paulie Gee's (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to DB row 520
Shinji's,Shinji's,"37 w 20th st NY, NY 10011",ChIJiy6z0-NZwokR7WHqoTS8wSE,NYC,,Valid: Shinji's (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to DB row 599
Lunch (Lobster Roll Restaurant) - Southampton,Lunch (Lobster Roll Restaurant),"1980 Montauk Highway
Amagansett, NY 11930",ChIJLTP91qaT6IkRKNx65swc0ks,LI,,Valid: LUNCH Lobster Roll Southampton (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to DB row 400
Leon 1909,Leon 1909,,ChIJsZ0F8SiZ6IkRvpR9ZU0YGe4,LI,,Invalid: Name match (0.89),MATCHED,1.0,verified_place_id,,Matched to DB row 367
Bird on the Roof,Bird on the Roof,,ChIJG3YZb5RT74kRsMwlDBs6FjQ,LI,,Invalid: Name match (1.00),MATCHED,1.0,verified_place_id,,Matched to DB row 80
Springs Tavern and Grill,Springs Tavern and Grill,"15 Fort Pond Blvd, East Hampton, NY 11937",ChIJRykSDwql6IkRMFvSRd_h91U,LI,,Valid: Springs Tavern and Grill (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to DB row 623
Mother's Ruin NYC,Mother's Ruin NYC,18 Spring St,ChIJY-JJoYhZwokRF8FY6XrJo34,NYC,,Valid: Mother's Ruin (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to DB row 474
Subject: A Cocktail Bar,Subject: A Cocktail Bar,"188 Suffolk St, New York, NY 10002",ChIJ98DPPIJZwokRLqsdDDnOPs8,NYC,,Valid: Subject: A Cocktail Bar (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to DB row 634
Shuko,Shuko,"47 E 12th St, New York, NY 10003",ChIJe8WrB5lZwokREBs3DZYJyKc,NYC,,Valid: Shuko (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to DB row 603
BLT Prime (NYC),BLT Prime,"1032 Lexington Ave, New York, NY 10021",ChIJkWzZwb9ZwokRY7IXGGtsH0s,NYC,,Valid: BLT Prime (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to DB row 89
EJ's Luncheonette,EJ Lunchonette,"1271 3rd Ave, New York, NY 10021",ChIJm8GloepYwokRKQQXHlt9X9w,uws/ues,,Valid: EJ's Luncheonette (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to DB row 196
The Drunken Munkey,The Drunken Munkey,"338 E 92nd St, New York, NY",ChIJi8Yi9a9YwokRco5vySESCUk,NYC,,Valid: The Drunken Munkey - UES (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to DB row 703
L'avion Café,L'avion Café,338 E 92nd St,ChIJU0Us8KdZwokR-MV727eIY9I,NYC,,Valid: L'avion Café (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to DB row 358
L'avion Café,l'Avion/Drunken Munkey Parent,338 E 92nd St,ChIJU0Us8KdZwokR-MV727eIY9I,NYC,,Valid: L'avion Café (conf: 0.80),NO_MATCH,0.0,,,No candidates passed pre-filtering
Champagne Tiger,,"601 E Colfax Ave, Denver, CO 80203",ChIJtTnJEwB5bIcR8L30_aQs7fk,DEN,,Found: Champagne Tiger (conf: 0.95),MATCHED,1.0,verified_place_id,,Matched to DB row 145
Lunch (Lobster Roll Restaurant) - Amagansett,Lunch (Lobster Roll Restaurant),"1980 Montauk Highway
Amagansett, NY 11930",ChIJQUcL2Tau6IkR6i135p0tVNo,LI,,Valid: LUNCH Lobster Roll Amagansett (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to DB row 399
Friend of a Farmer (Gramercy),Friend of A Farmer,"77 Irving Pl Ground Floor, New York, NY 10003",ChIJb85ryKFZwokRaCJqC07E0G0,uws/ues,,Valid: Friend Of A Farmer (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to DB row 249
Montauk Project,Montauk Project,389 Broome St ,ChIJz7zqG0-r6IkRgvGPKq-BgWA,NYC,,Corrected: Montauk Project (conf: 0.71),MATCHED,1.0,verified_place_id,,Matched to DB row 468
Tha Phraya,Tha Phraya,"1553 2nd Ave, New York, NY 10028
",ChIJXbVh8gRZwokR-uEVlFisxFE,uws/ues,,Valid: Tha Phraya (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to DB row 681
Sea Wolf,Sea Wolf,"19 Wyckoff Ave, Brooklyn, NY 11237
",ChIJO_MlXh1cwokR1YDm45sn_Wo,nyc,,Valid: Sea Wolf (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to DB row 590
Hungry Llama Cafe,Hungry Llama Cafe,"679 Washington St, New York, NY 10014",ChIJFXK3-LdZwokR41IAIP81AvM,NYC,,Valid: Hungry Llama (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to DB row 290
Nick's Pizza,Nick's Pizza,"1814 2nd Ave, New York, NY 10128",ChIJPwPWh6VYwokRb4sccEaBC2w,uws/ues,,Valid: Nick's Pizza (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to DB row 481
QUATORZE,quatorze,"1578 1st Ave, New York, NY 10028",ChIJ8XDAKr9YwokRHkja-tYpvOY,uws/ues,,Valid: QUATORZE (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to DB row 545
The Green Room,The Green Room,"90 Main St, Sag Harbor, NY 11963",ChIJpWi5G_S96IkRVVn_x_Wkcpg,LI,,Valid: The Green Room (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to DB row 708
Sagaponack General Store,Sagaponack General Store,"542 Sagg Main St, Sagaponack, NY 11962",ChIJzUXvnZe_6IkRg1Csa43tgfI,LI,,Valid: Sagaponack General Store (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to DB row 583
Momofuku (Noodle Bar) - East Village,,171 1st Avenue,ChIJkXQ3_INZwokRE74ZvG46Jjc,NYC,,Found: Momofuku Noodle Bar (conf: 0.79),MATCHED,1.0,verified_place_id,,Matched to DB row 464
Sen,Sen,,ChIJ5dQtsxBZwokRbBdZUxaHzFE,LI,,Invalid: Low confidence match,MATCHED,1.0,high_similarity,,Matched to DB row 592
Essential,Essential by Christophe,103 w 77th,ChIJw6JyhoxZwokR3mKl4FLg5rM,NYC,,Invalid: Address match (0.87),MATCHED,1.0,verified_place_id,,Matched to DB row 211
KUMISO,KUMISO,,ChIJZTgx5tC76IkRbKqJVoURbJU,LI,,Invalid: Name match (1.00),MATCHED,1.0,verified_place_id,,Matched to DB row 344
K Pasa,K Pasa,,ChIJoR5uY_y96IkRT0l4yM0uuaw,LI,,Invalid: Name match (1.00),MATCHED,1.0,verified_place_id,,Matched to DB row 338
Smokey Buns,Smokey Buns,,ChIJO0j96AS76IkRow_V0euMNzs,LI,,Invalid: Name match (1.00),MATCHED,1.0,verified_place_id,,Matched to DB row 607
Pil Pil,Pil Pil,"265 E 78th St, New York, NY 10075",ChIJh-ZRBb9YwokRSMkUC8lETk4,uws/ues,,Valid: Pil Pil (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to DB row 529
Iggy's Place,Iggy's Place," 3519 Balboa St, San Francisco, CA 94121",ChIJ62Ob5guHhYARfQu8fH-BugE,SF,,Valid: Iggy's Place (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to DB row 294
Dive Bar Pizza Slice Counter,Dive Bar Pizza,466 West Lake Drive,ChIJu0_07FZV74kRhDxteFg83aU,NYC,,Corrected: Dive Bar Pizza (conf: 0.67),MATCHED,1.0,verified_place_id,,Matched to DB row 186
Carne,Carne,"2601 Larimer St, Denver, CO 80205",ChIJ8Vb5wQp5bIcRRcMRMAEzqbI,DEN,,Valid: Carne RiNo (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to DB row 136
Sushi of Gari UWS,Sushi of Gari UWS,"370 Columbus Ave, New York, NY 10024",ChIJRf0k0Y5YwokR7hh2IBTl3LY,uws/ues,,Valid: Sushi of Gari UWS (Gari Columbus) (conf: 0.80),MATCHED,0.9136666666666666,high_similarity,,Matched to DB row 646
Fish N Beer,Fish N Beer,"3510 Larimer St, Denver, CO 80205",ChIJf4b8dxp5bIcRSiXR0HEQ7xU,DEN,,Valid: Fish N Beer (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to DB row 231
Pappardella,Pappardella,"316 COLUMBUS AVENUE, NEW YORK, New York 10023",ChIJN2DMVolYwokRZ3RY3IbatuA,NYC,,Valid: Pappardella (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to DB row 511
Pizzeria Alberico,,"1730 Pearl St, Boulder, CO 80302",ChIJLRKtb_fta4cRf58cCOXY8Bs,Den,,Found: Pizzeria Alberico (conf: 0.96),MATCHED,1.0,verified_place_id,,Matched to DB row 531
Sunday Vinyl,,"1803 16th St Mall, Denver, CO 80202",ChIJxxGvqc55bIcRQHfDdw9syE0,Den,,Found: Sunday Vinyl (conf: 0.97),MATCHED,1.0,verified_place_id,,Matched to DB row 638
Frasca Food and Wine,,"1738 Boulder Street, Boulder CO 80302",ChIJ32ggfCnsa4cReukO2DP2hXY,DEN,,Found: Frasca Food and Wine (conf: 0.91),MATCHED,1.0,verified_place_id,,Matched to DB row 244
Tavernetta,,"1889 16th St Mall, Denver, CO 80202",ChIJ5fIM0MN4bIcRb-fymS7_krs,Den,,Valid: Tavernetta (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to DB row 677
Osteria Alberico,,"3455 S University Blvd, Englewood, CO 80113",ChIJEWGg8AeBbIcRIxHpsp2a-eQ,Den,,Found: Osteria Alberico (conf: 0.95),MATCHED,1.0,verified_place_id,,Matched to DB row 497
Sabai Thai,Sabai Thai,"432 PARK AVE NEW YORK, New York 10022 New York County",ChIJ83Nr8qdZwokRlQ9NQpIpcw4,NYC,,Valid: Sabai Thai (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to DB row 580
Sushi of Gari 46,Sushi of Gari 46,"347 W 46th St, New York, NY 10036",ChIJxbq5_FNYwokRwWVy7B9Kwrc,uws/ues,,Valid: Sushi of Gari 46 (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to DB row 644
Sushi of Gari (UES),Sushi of Gari (UES),"402 E 78th St, New York, NY 10075",ChIJs9JDurhYwokRSjnRF8h3US8,ues/uws,,Valid: Sushi of Gari UES (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to DB row 645
Amen Street Fish & Raw Bar,Amen Street Fish & Raw Bar,"205 E Bay St, Charleston, SC 29401",ChIJZ21LMAx6_ogRO1cje2Ji56c,CHS,,Valid: Amen Street Fish & Raw Bar (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to DB row 30
Little Line Kitchen & Provisions,Little Line Kitchen & Provisions,"176 Line St, Charleston, SC 29403",ChIJZ2iqqt17_ogRLP5T9taXWxU,CHS,,Valid: Little Line Kitchen & Provisions (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to DB row 387
Wild Taco  (Berkeley-DEN) - New Deal,Wild Taco,"4499 W 38th Ave., Denver, CO 80212",ChIJDXN_xtGHa4cRO1YlWuG53qY,DEN,,Valid: Wild Taco Denver - Berkeley (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to DB row 798
Yingtao,Yingtao,"805 9th Ave, New York, NY 10019",ChIJkYkkoh1ZwokRE01ymVZhhpg,NYC,,Valid: Yingtao (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to DB row 806
The Lost Draft,The Lost Draft,"398 Broome St, New York, NY 10013",ChIJHcFFXH9ZwokR_QKedPacLiQ,NYC,,Valid: The Lost Draft (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to DB row 716
Maison May,Maison May,"246 DeKalb Ave, Brooklyn, NY 11205",ChIJ544uiblbwokR96qXy6668_I,NYC,,Valid: Maison May (conf: 1.00),MATCHED,1.0,high_similarity,,Matched to DB row 419
Place des Fêtes,Place des Fêtes,"212 Greene Ave, Brooklyn, NY 11238",ChIJtx7ymGVbwokRzDZBJ8NVJz0,NYC,,Valid: Place des Fêtes (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to DB row 533
Deux Luxe,Deux Luxe,"384 Broome St, New York, NY 10012",ChIJHfEjK2NZwokRf4WuY_AYrdw,NYC,,Valid: Deux Luxe (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to DB row 182
Heavy Woods,Heavy Woods," 50 Wyckoff Ave, Brooklyn, NY 11237",ChIJpwu_dB1cwokRB_7Vq9WZDh0,NYC,,Valid: Heavy Woods (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to DB row 278
Mecha Noodle Bar  (Denver),Mecha Noodle Bar," 2801 Walnut St, Denver, CO 80205",ChIJeb6mea15bIcRznDZJqRTKJM,DEN,,Valid: Mecha Noodle Bar (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to DB row 440
Work & Class,Work & Class,"2500 Larimer St., Denver, CO 80205",ChIJS7FA8d94bIcR0Yx7VLagdMo,DEN,,Valid: Work & Class (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to DB row 804
Sandro's,Sandro's,"322 East 86th St, New York, NY 10028
",ChIJj9dKtb5YwokRHtC1_HyFZG0,UWS/UES,,Valid: Sandro's (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to DB row 587
Friedmans Chelsea - New Deal,Friedmans Chelsea,"75 9th Ave, NY NY 10011",ChIJw2lMFL9ZwokRyO_5o2VT8os,NYC,,Found: Friedman's (conf: 0.63),MATCHED,0.95,claude_verified,,Matched to DB row 248
Cafe Mado,Cafe Mado,"791 Washington Ave, Brooklyn, NY 11238",ChIJrwTqaQBbwokRaK-iQfAWdG4,NYC,,Valid: Cafe Mado (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to DB row 122
Upstate Stock Cafe,Upstate Stock Cafe,,ChIJuc3ZQENZwokRZcX6QOJdqVA,NYC,,Invalid: Name match (1.00),MATCHED,1.0,verified_place_id,,Matched to DB row 775
E&O Kitchen and Bar,E&O Kitchen and Bar,"314 Sutter St, San Francisco, CA 94108",ChIJGXWXQYmAhYAR-Nr_OyKvI2o,SF,,Invalid: Address match (0.94),MATCHED,1.0,verified_place_id,,Matched to DB row 210
QUICK ETERNITY,QUICK ETERNITY NYC,"22 Peck Slip, New York, NY 10038",ChIJm6bGIFZbwokRFj_nvTLlvZc,nyc,,Valid: Quick Eternity (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to DB row 546
Monte's At the Manor Cafe,Monte's At the Manor,"236 Edgemere St Montauk, NY 11954",ChIJm8KDZEpV74kRl1hPl-aWoNc,LI,,Valid: Monte's At the Manor (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to DB row 469
Tacos Tequila Whiskey,Tacos Tequila Whiskey,"3300 W 32nd Ave.,",ChIJG5tJJZ14bIcRACrcxGNDuJg,DEN,,Valid: Tacos Tequila Whiskey (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to DB row 670
Lilia,Lilia,"567 Union Ave, Brooklyn, NY 11211",ChIJJXCD6ltZwokRJ_cwjKQH63c,NYC,,Valid: Lilia (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to DB row 379
Misi,Misi,"329 Kent Ave, Brooklyn, NY 11249",ChIJw7SsU_pZwokREyGSSulF53U,NYC,,Valid: Misi (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to DB row 455
Bella Luna,Bella Luna,"74 Columbus Ave, New York, NY 10024",ChIJkf3PqpxYwokRZlk0ie5vk2c,UWS/UES,,Valid: Bella Luna Restaurant (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to DB row 69
Phil’s,Phil’s,"695 Knickerbocker Ave, Brooklyn, NY 11221
",ChIJbffRPkdcwokR2__qmTHZHVs,NYC,,Valid: Phil’s (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to DB row 526
Maloya,Maloya,"983 Flushing Ave, Brooklyn, NY 11206",ChIJma2fX15dwokR4N39k_xbPIY,NYC,,Valid: Maloya (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to DB row 429
Le Farfalle,Le Farfalle,"15 Beaufain St, Charleston, SC 29401",ChIJC5AVwxN6_ogR9QnofBlebTg,CHS,,Valid: Le Farfalle (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to DB row 363
Aquarelle,Aquarelle,,ChIJsSGRfXhZwokROD3euzl_76s,NYC,,Invalid: Name match (1.00),MATCHED,1.0,verified_place_id,,Matched to DB row 34
Evelina,Evelina," 211 DeKalb Ave, Brooklyn, NY 11205",ChIJzae3_LlbwokR6ts6PCZ3agM,NYC,,Valid: Evelina (conf: 1.00),NO_MATCH,0.0,,,No confident match found
The Bronze Owl,The Bronze Owl,"52 W 33rd St, New York, NY 10001",ChIJYZdXSABZwokRozRIvQvhL-s,NYC,,Valid: The Bronze Owl (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to DB row 694
Radio Kwara - New Deal,radio kwara,"291 Greene Avenue, Brooklyn, NY 11238",ChIJDyXcTupbwokRQtYLqQrV3ZI,NYC,,Valid: Radio Kwara (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to DB row 547
Fish Cheeks Williamsburg,Fish Cheeks Williamsburg,"661 Driggs Ave Brooklyn, NY 11211",ChIJz-1-n9lZwokROnxtPfYbkHk,NYC,,Valid: Fish Cheeks Brooklyn (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to DB row 230
Bāng Bar,Bāng Bar,"10 Columbus Circle Suite 300, New York, NY 10013",ChIJG-0gOVNZwokRVLu7o8Shq_Q,NYC,,Valid: Bāng Bar (conf: 0.80),NO_MATCH,0.0,,,No candidates passed pre-filtering
Bāng Bar,Momofuku,104 West 27th Street,ChIJG-0gOVNZwokRVLu7o8Shq_Q,NYC,,Invalid: Partial name match (0.67),NO_MATCH,0.0,,,No candidates passed pre-filtering
Maison Sun,Maison Sun,"200-3 Schermerhorn St, Brooklyn, NY 11201",ChIJVdRVFvZbwokRvTMvHpvu0PE,NYC,,Valid: Maison Sun (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to DB row 421
Diwali Indian Cuisine - New Deal,Diwali Indian Cuisine,"1499 Valencia St, San Francisco, CA 94110",ChIJvfU3rUt_j4ARsfgMLoRcZ6s,sf,,Found: Diwali Indian Cuisine (conf: 0.87),MATCHED,1.0,verified_place_id,,Matched to DB row 187
Do Not Feed Alligators,Do Not Feed Alligators WV,"337 Bleecker St. 10014 New York, NY",ChIJx3Lned1ZwokRHpVK3qlZZMA,NYC,,Valid: Do Not Feed Alligators (conf: 1.00),NO_MATCH,0.0,,,No candidates passed pre-filtering
Cart Driver,Cart Driver,"2239 W 30th Ave., Denver, CA 80211",ChIJNbOe0ll5bIcRy71yQ4mqEvQ,DEN,,Valid: Cart Driver Lo-Hi (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to DB row 139
The MOUTH Bar + Restaurant,The MOUTH Bar + Restaurant,"20 Marcy Ave, Brooklyn, NY 11211
",ChIJteoD3TJZwokR2RQYq59OS60,nyc,,Invalid: Address match (0.94),MATCHED,1.0,verified_place_id,,Matched to DB row 720
The Dutch,,"131 Sullivan Street, New York, NY 10012",ChIJ3RB9uI1ZwokRxCJXW-HpYZI,NYC,,Found: The Dutch (conf: 0.97),MATCHED,1.0,verified_place_id,,Matched to DB row 704
Lafayette,,"380 Lafayette Street, New York, NY 10003",ChIJmeyVVSdawokR71_UbFfQuvA,NYC,,Found: Lafayette St (conf: 0.86),MATCHED,0.95,claude_verified,,Matched to DB row 349
Bar Primi NoHo,,"325 Bowery, New York, NY 10003",ChIJSW8U34RZwokR-UhuJkjLDvk,NYC,,Invalid: Address match (0.98),MATCHED,1.0,verified_place_id,,Matched to DB row 59
Rosticceria Evelina,Rosticceria Evelina,"455 MYRTLE AVE, BROOKLYN, NY 11205",ChIJ6dTbB5BbwokRQyM4pOUH76I,NYC,,Valid: Rosticceria Evelina (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to DB row 572
Za-Ya,Za-Ya,"321 Starr St Suite D, Brooklyn, NY 11237",ChIJA5X-O_NfwokRuYuGvy82R_I,nyc,,Valid: Za-Ya (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to DB row 807
Formosa Dumplings,Formosa Dumplings,"formosadumplings@gmail.com
",ChIJ7etbil9dwokRYKe_oQSHsdY,NYC,,Invalid: Low confidence match,MATCHED,1.0,verified_place_id,,Matched to DB row 236
Jax Fish House & Oyster Bar LoDo,Big Red F Restaurants,"946 Pearl St, Boulder, CO 80302",ChIJJ7tBzybsa4cRVBV3QVaLJ84,DEN,,Valid: Jax Fish House & Oyster Bar (conf: 1.00),MATCHED,0.9127450980392157,high_similarity,,Matched to DB row 316
Golden Diner,Golden Diner,"123 Madison St, New York, NY 10002",ChIJ1-mW-LhbwokR7Ryv5ha-gzc,NYC,,Valid: Golden Diner (conf: 0.80),NO_MATCH,0.0,,,No confident match found
Golden HOF,Golden HOF,"16 W 48th St, New York, NY 10036",ChIJc6vecABZwokRBHqMFj4UsbY,NYC,,Invalid: Partial address match (0.80),MATCHED,1.0,verified_place_id,,Matched to DB row 256
Bar Dough,The Culinary Creative Group,"1350 40th Street, Denver, CO 80205",ChIJrRxEypN4bIcR_GfxUkiSeCs,DEN,,Found: Bar Dough (conf: 0.65),MATCHED,1.0,verified_place_id,,Matched to DB row 52
Mister Oso RiNo,The Culinary Creative Group,"1350 40th Street, Denver, CO 80205",ChIJ_2q1cg55bIcRKhYP9PxOiV4,DEN,,Found: Mister Oso RiNo (conf: 0.85),MATCHED,1.0,verified_place_id,,Matched to DB row 457
