restaurant_name,location_name,street,city,state,zipcode,coordinate,google_place_id,Error?,place_id_verification,match_status,match_confidence,match_method,verified_place_id,match_notes
Padoca Bakery - 67,Lenox Hill,210 E 67th St,New York,NY,10065,0101000020E61000007756C15E977D52C08D3BEF1010624440,ChIJwc5zFsJYwokRk4HHVMtS74A,,Valid: Padoca Bakery + Cakes (conf: 0.60),MATCHED,0.8679032258064516,high_similarity,,Matched to HS row 513
Padoca Bakery - 86,Upper East Side,210 E 67th St,New York,NY,10065,0101000020E61000007756C15E977D52C08D3BEF1010624440,ChIJwc5zFsJYwokRk4HHVMtS74A,,Valid: Padoca Bakery + Cakes (conf: 0.60),MATCHED,1.0,verified_place_id,,Matched to HS row 598
Palenque Colombian Food,Williamsburg,Colombian restaurant,Bar,coffee,shop,0101000020E61000004E661767677C52C0823353B5385B4440,ChIJ3_Ose-dZwokRkZMz4AVTIKs,,Invalid: Name match (1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 888
Palette Tea House,Noma,900 North Point St,San Francisco,CA,94109,0101000020E6100000F0208A170E9B5EC021A7AF912FE74240,ChIJ53HCdjCBhYARI-_VU7jZI-U,,Valid: Palette Tea House (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 168
Palm House,Marina,2032 Union St,San Francisco,CA,94123,0101000020E6100000E63C635FB29B5EC043C5387F13E64240,ChIJtX1s3tqAhYAR8RDMpH2eHbw,,Valid: Palm House (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 280
Panzón,Greenpoint,23 Greenpoint Ave,Brooklyn,NY,11222,0101000020E61000003BF4C6776C7D52C0C3341CCE815D4440,ChIJUfCp3OlZwokRvRb3hBuLIuA,,Valid: Panzón (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 143
Paper Son Coffee,SOMA,303 2nd St N102,San Francisco,CA,94107,0101000020E61000005133FF4355995EC09301FB438EE44240,ChIJR0WsBfx_j4AR1GwHWkeqeZ4,,Valid: Paper Son Coffee - Dogpatch (conf: 0.60),MATCHED,0.95,claude_verified,,Matched to HS row 657
Pappardella,Upper West Side,316 Columbus Ave,New York,NY,10023,0101000020E6100000D388F436917E52C02CB81FF0C0634440,ChIJN2DMVolYwokRZ3RY3IbatuA,,Valid: Pappardella (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 816
Paradiso Restaurant + Bar,Park Circle,4401 McCarthy Street,North Charleston,SC,29405,0101000020E61000009C86A8C29FFF53C0D00D4DD9E96F4040,ChIJt-a3ebxk_ogRR-65qe7IATI,,Corrected: 4401 McCarthy Street (conf: 0.60),MATCHED,0.95,claude_verified,,Matched to HS row 349
Parcelle,Chinatown,135 Division St,New York,NY,10002,0101000020E61000002CD32F116F7F52C020F12BD6705B4440,ChIJI3VG1kxYwokRECoJD1lSvSY,,Valid: Parcelle Chinatown (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to HS row 74
Parcelle,Greenwich Village,72 MacDougal St,New York,NY,10012,0101000020E6100000DF50F86C1D8052C03197546D375D4440,ChIJFXVNUJxZwokRDhvP51t1PFQ,,Invalid: Address match (0.93),MATCHED,1.0,verified_place_id,,Matched to HS row 205
Park & Grove,Downtown,730 Rutledge Ave,Charleston,SC,29403,0101000020E610000046787B1002FD53C0A46DFC89CA664040,ChIJl6_JCTJ7_ogRIauRHOYdIQo,,Valid: Park & Grove (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 510
Park Slope Ale House,Park Slope,356 6th Ave,Brooklyn,NY,11215,,ChIJwyH4GwJbwokRO0x0jD_unvw,,Valid: Park Slope Ale House (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 463
Passerine,Flatiron,36 E 20th St,New York,NY,10003,0101000020E61000009ACE4E06477F52C0EA03C93B875E4440,ChIJNz2NYnNZwokRmpUsT-iz-ZE,,Valid: Passerine (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to HS row 659
Pastai,Chelsea,186 9th Ave,New York,NY,10011,0101000020E6100000793D98141F8052C0F47002D3695F4440,ChIJw2lMFL9ZwokRosAtly52YX4,,Invalid: Address match (0.86),MATCHED,1.0,high_similarity,,Matched to HS row 607
Patisserie Fouet,Midtown,776 9th Ave,New York,NY,10019,0101000020E6100000363AE7A7387F52C09B4B7155D9614440,ChIJ3dmVegBZwokRz873kN52PUI,,Valid: Patisserie Fouet (conf: 1.00),UNMATCHED,0.0,,,Not matched to any HubSpot record
Paulie Gee's,Greenpoint,60 Greenpoint Ave,Brooklyn,NY,11222,0101000020E6100000FDE07CEA587D52C0E5D53906645D4440,ChIJuc8AM0BZwokRtpm2S66ltsE,,Valid: Paulie Gee's (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 779
Pecking House,Chinatown,83 Henry St Shop 1,New York,NY,10002,0101000020E6100000542AF235957F52C0FC6772D64C5B4440,ChIJiUcz7kBbwokRJnrAWfLcqtk,,Valid: Pecking House Chinatown (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to HS row 655
Peck Slip Social,Seaport,36 Peck Slip,New York,NY,10038,0101000020E61000003761EDFC1D8052C0E3302184985A4440,ChIJLX5S9ZpbwokRuhbbCZkqI2Y,,Valid: Peck Slip Social (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 525
Penelope's Coffee & Tea,Embarcadero,121 Spear St Suite B12,San Francisco,CA,94105,0101000020E61000004687760426995EC07311DF8959E54240,ChIJq7Ci1KWBhYARqSh4Y-NX06Q,,Valid: Penelope's Coffee & Tea (conf: 0.80),MATCHED,0.9263265306122449,high_similarity,,Matched to HS row 768
Perry's,Pacific Heights,1944 Union St,San Francisco,CA,94123,0101000020E6100000A56BF448999B5EC0483C9D3623E64240,ChIJy3_5ONuAhYARlKgaknpqI0k,,Valid: Perry's on Union (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to HS row 186
Phat Thai,Marina,2380 Lombard St,San Francisco,CA,94123,0101000020E61000001500E319349C5EC0DF15C1FF56E64240,ChIJr6PUL3GBhYARzbSgNPNnsac,,Valid: Phat Thai (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 232
Phil’s,Bushwick,695 Knickerbocker Ave,Brooklyn,NY,11221,0101000020E610000088A5DCD8477A52C0A6327B8FE9584440,ChIJbffRPkdcwokR2__qmTHZHVs,,Valid: Phil’s (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 847
Phoenix Palace,Phoenix Palace,85 Bowery,New York,NY,10002,0101000020E61000001B391CA7B27F52C0328FFCC1C05B4440,ChIJQfxkBwBbwokRdqZAdAUuTFc,,Valid: Phoenix Palace (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 351
Piccolo Angolo,West Village,621 Hudson St,New York,NY,10014,0101000020E6100000B7FF00DE5F8052C03F49ABA8795E4440,ChIJE6hqUJVZwokRv2Wc3xj360Q,,Valid: Piccolo Angolo (conf: 1.00),UNMATCHED,0.0,,,Not matched to any HubSpot record
Pil Pil,Upper East Side,265 E 78th St,New York,NY,10075,0101000020E6100000181B5F202D7D52C0BB004576EF624440,ChIJh-ZRBb9YwokRSMkUC8lETk4,,Valid: Pil Pil (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to HS row 810
Pineapple Club,East Village,509 E 6th St,New York,NY,10009,0101000020E610000088E789BAEC7E52C098E37814DE5C4440,ChIJUwJYwU9ZwokR-c64nryhInI,,Valid: Pineapple Club (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to HS row 552
Pizzeria Alberico,Pearl Street - Boulder,1730 Pearl St,Boulder,CO,80302,0101000020E6100000C5B6FB0B73515AC0AA4B7CA477024440,ChIJLRKtb_fta4cRf58cCOXY8Bs,,Valid: Pizzeria Alberico (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 817
Pizzette,Williamsburg,191 Graham Ave,Brooklyn,NY,11206,0101000020E610000036834BB8627C52C01D21277CB45A4440,ChIJk9gLf75bwokRI2fQO4j603s,,Valid: Pizzette (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 678
Place des Fêtes,Clinton Hill,212 Greene Ave,Brooklyn,NY,11238,0101000020E61000002B5899DF9F7D52C0478666E8E9574440,ChIJtx7ymGVbwokRzDZBJ8NVJz0,,Valid: Place des Fêtes (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 831
Please Don't Tell,East Village,113 St Marks Pl,New York,NY,10009,0101000020E6100000E6C55FDBF67E52C0949EEA56115D4440,ChIJb67-ZZ1ZwokRRxBYr3GlFp0,,Valid: Please Don't Tell (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 15
Poka Lola Social Club,LoDo,1850 Wazee St,Denver,CO,80202,0101000020E6100000CED83CB3C93F5AC0C922A87576E04340,ChIJ8c0qxtx4bIcRsrKdtC8dYsk,,Valid: Poka Lola Social Club (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 701
Popi's Oysterette,Marina,2095 Chestnut St,San Francisco,CA,94123,0101000020E610000059AF223B029C5EC006674F7A8BE64240,ChIJq1hymyiBhYARRMRbKOZD6F4,,Valid: Popi's Oysterette (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 226
Porchetta Shop,Cannonborough,109 President St,Charleston,SC,29403,0101000020E61000000ED940BAD8FC53C0AFB321FFCC644040,ChIJCUQxfgl7_ogR1xze9C_XM4Q,,Valid: Porchetta Shop (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 225
Port Sa'id,Hudson Square,88 King St,New York,NY,10014,0101000020E6100000C68B8521728052C0A321E3512A5D4440,ChIJtc2oTDJZwokRQiktCdsm9VE,,Valid: Port Sa’id (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 650
Postcard,West Village,31 Carmine St,New York,NY,10014,0101000020E61000003FC7478B338052C0876F61DD785D4440,ChIJdwBOQQBZwokRuVRbm796SnQ,,Valid: Postcard (conf: 1.00),UNMATCHED,0.0,,,Not matched to any HubSpot record
Post House,Mt. Pleasant,101 Pitt St,Mount Pleasant,SC,29464,0101000020E61000007380608E1EF853C0622D3E05C0644040,ChIJy5sQLuJw_ogRnxFgqpnQ1SY,,Valid: Post House (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to HS row 193
Prelude,Financial District,333 Battery St,San Francisco,CA,94111,0101000020E61000000B163DA6A4995EC05ACBAEC5B8E54240,ChIJAQCwLWCAhYARA4NhRN-ExYs,,Valid: Prelude (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 310
Privy's Pancakes,Gramercy,223 Park Ave S,New York,NY,10003,,ChIJCWnJ7aFZwokRyVzSo17aj-M,,Invalid: Partial address match (0.79),UNMATCHED,0.0,,,Not matched to any HubSpot record
Public Display of Affection,Park Slope,669 Union St,Brooklyn,NY,11215,0101000020E6100000AC3C67CFE47E52C03E7518DCB6564440,ChIJY3JoJx1bwokRm1F_KUvbR64,,Valid: Public Display of Affection (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 531
Quality Italian,Cherry Creek,241 Columbine St,Denver,CO,80206,0101000020E6100000B38C1E09453D5AC04BB7802B34DC4340,ChIJnwONw5V-bIcRJvVGOnWLaNk,,Valid: Quality Italian (conf: 1.00),UNMATCHED,0.0,,,Not matched to any HubSpot record
Quatorze,Upper East Side,1578 1st Ave,New York,NY,10028,0101000020E610000077521509DC7C52C032558BE31B634440,ChIJ8XDAKr9YwokRHkja-tYpvOY,,Valid: QUATORZE (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 801
Quick Eternity,Financial District,22 Peck Slip,New York,NY,10038,0101000020E6100000BFE0890F228052C06625F785A15A4440,ChIJm6bGIFZbwokRFj_nvTLlvZc,,Valid: Quick Eternity (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 841
Radio Kwara,Clinton Hill,291 Greene Ave,Brooklyn,NY,11238,0101000020E610000066F3DD52737D52C0C49F974000584440,ChIJDyXcTupbwokRQtYLqQrV3ZI,,Valid: Radio Kwara (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 853
Raf's,SoHo,290 Elizabeth St,New York,NY,10012,0101000020E6100000C9CC052E8F7F52C0EA944737C25C4440,ChIJJU-UWk1ZwokRklDKrZ_9EZE,,Valid: Raf's (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 59
Raku,East Village,342 E 6th St,New York,NY,10003,0101000020E61000001690ACB2257F52C041B34698FD5C4440,ChIJ8eEu0JxZwokRNFpDI_HBFmc,,Valid: Raku (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to HS row 25
Raku,Hell's Kitchen,776 9th Ave,New York,NY,10019,0101000020E6100000BF4B0405397F52C0255D8EB2D9614440,ChIJcd-UAwBZwokR2dPBrKACTm8,,Valid: Raku (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 132
Raku,SoHo,48 MacDougal St,New York,NY,10012,0101000020E6100000C1C760C5298052C0D54A8D75165D4440,ChIJo3cQ0GxZwokRUukfD7IRfKk,,Valid: Raku (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 138
Rancho Lewis,NoMo,1503 King St,Charleston,SC,29403,0101000020E6100000ADBF2500FFFC53C0739F1C0588684040,ChIJhRZB6_B6_ogRzcrTCfdU3aA,,Valid: Rancho Lewis (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 27
Randolph Beer,Dumbo,82 Prospect St,Brooklyn,NY,11201,0101000020E6100000BC9EA132337F52C096D42694AB594440,ChIJix9FO6lbwokRkZyFzr3vOeg,,Valid: Randolph Beer (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 547
Razza,Jersey City,275-277 Grove St,Jersey City,NJ,7302,0101000020E6100000539FED94D68252C038B9B8DAF35B4440,ChIJFSRtpLFQwokROP1exas0wNM,,Valid: Razza (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 115
Renzo,Hampton Park Terrace,384 Huger St #4126,Charleston,SC,29403,0101000020E6100000EF54C03DCFFC53C016BF29AC54664040,ChIJbT5P4Fp6_ogRM6yv6hvX3k8,,Valid: Renzo (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 160
Ricco Mediterranean Restaurant,Marina,3145 Fillmore St,San Francisco,CA,94123,0101000020E610000001FA7DFFE69B5EC0B91803EB38E64240,ChIJT38zVACBhYARt6kXf2xuSvs,,Valid: Ricco Mediterranean (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 432
Rintaro,Mission,82 14th St,San Francisco,CA,94103,0101000020E6100000E5380197919A5EC023DBF97E6AE24240,ChIJgcIdeSZ-j4AR1BE-49mhR-E,,Valid: Rintaro (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 737
Ritual,Radcliffborough,145 Calhoun St UNIT 301,Charleston,SC,29401,0101000020E610000022179CC1DFFB53C0A795422097644040,ChIJr4BTw5Z7_ogRynn84Z_BHUs,,Invalid: Address match (0.80),MATCHED,1.0,high_similarity,,Matched to HS row 532
Roberta's,Bushwick,261 Moore St,Brooklyn,NY,11206,0101000020E610000057B032BFBF7B52C06E96DC723F5A4440,ChIJzSOyOg1dwokRfQ-5htUfsRY,,Valid: Roberta's (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 157
Roberta's,Midtown,One Penn Plaza,New York,NY,10119,0101000020E61000009D46B839727F52C035ABF08118604440,ChIJWV3KRQBZwokRZlT-Om1I_1E,,Valid: Roberta’s (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to HS row 243
Roberta's,Williamsburg,6 Grand St,Brooklyn,NY,11249,0101000020E6100000E2D7593EDC7D52C03D81B053AC5B4440,ChIJby7B1blZwokRzCBPwiaSbTY,,Valid: Roberta's (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 365
Rocco's Cafe,SOMA,1131 Folsom St,San Francisco,CA,94103,0101000020E6100000E8FA3E1C249A5EC07715527E52E34240,ChIJbVQlDYKAhYARrtTWFEMRwj0,,Valid: Rocco's Cafe (conf: 0.80),UNMATCHED,0.0,,,Not matched to any HubSpot record
Rocco's Sports & Recreation,Noho,1 W 3rd St,New York,NY,10012,0101000020E6100000AD589FEEAD7F52C04C5C5AD9305D4440,ChIJ2fLg9KdZwokR0cET1EjEuwk,,Valid: Rocco's Sports & Rec (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 229
Rolo’s,Ridgewood,8-53 Onderdonk Ave,Ridgewood,NY,11385,0101000020E6100000766EDA8CD37952C091138145D9594440,ChIJWUhoPQhdwokRYsDwo5qMnMU,,Valid: Rolo’s (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 523
Romeos,East Village,118 St Marks Pl,New York,NY,10009,0101000020E61000006EF34F2DFB7E52C0B813F3D30A5D4440,ChIJ5dKgkl1ZwokRVaLe0VlqPXg,,Valid: Romeos (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 20
ROOH,ROOH,333 Brannan St #150,San Francisco,CA,94107,,ChIJf16Ze3iAhYAR3Yx8zTAr8Ug,,Valid: ROOH SF (conf: 0.80),UNMATCHED,0.0,,,Not matched to any HubSpot record
Rook Rooftop,RiNo,3770 Walnut St,Denver,CO,80205,0101000020E610000095DD27A23A3E5AC0AB8E77A27FE24340,ChIJHY18sIp5bIcRLBAT8foDKrE,,Invalid: Address match (0.93),UNMATCHED,0.0,,,Not matched to any HubSpot record
Rosalind Bakery,Financial District,4 Embarcadero Ctr #4504,San Francisco,CA,94111,0101000020E6100000D2FF722D5A995EC04C8DD0CFD4E54240,ChIJL0vHMWGAhYAR3MArtq7czLY,,Corrected: 4 Embarcadero Ctr #4504 (conf: 0.62),MATCHED,0.9729999999999999,high_similarity,,Matched to HS row 683
Rosemary's,Stuytown,350 1st Avenue,New York,NY,10010,0101000020E6100000DDC2F835AD7E52C04C570480285E4440,ChIJqfd3jX9ZwokRS1hCsvCFcE8,,Valid: Rosemary's East (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to HS row 133
Rosemary's,West Village,18 Greenwich Avenue,New York,NY,10011,0101000020E610000091192EAFFA7F52C09A02A2ED125E4440,ChIJCW5gj5ZZwokRtfK4UZxkcr4,,Valid: Rosemary's (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 26
Rosevale Cocktail Room,Midtown,305 W 48th St 2nd Floor,New York,NY,10036,0101000020E6100000DA1B7C61327F52C08D60E3FA77614440,ChIJ_XQGaExZwokRTmvrhBoWHUY,,Valid: Rosevale Cocktail Room (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 343
Rosticceria Evelina,Clinton Hill,455 Myrtle Ave,Brooklyn,NY,11205,0101000020E6100000D771FC50E97D52C044E048A0C1584440,ChIJ6dTbB5BbwokRQyM4pOUH76I,,Valid: Rosticceria Evelina (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 865
Rowdy Hall,Amagansett,177 Main St,Amagansett,NY,11930,0101000020E61000007C06C444140952C011F8FC73CE7C4440,ChIJq-pQXvy66IkR4_sosmglna4,,Valid: Rowdy Hall (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 719
R.Slice,Midtown,1 Pennsylvania Plaza,New York,NY,10119,0101000020E61000003F6162107F7F52C00C0D9C1F2D604440,ChIJ65H5eABZwokRi1pVbvaiwxY,,Valid: R Slice Pizza (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to HS row 244
R.Slice,Williamsburg,6 Grand St,Brooklyn,NY,11249,,ChIJ80_XyGNZwokR-50Pbm0lZ6k,,Corrected: 6 Grand St (conf: 0.64),UNMATCHED,0.0,,,Not matched to any HubSpot record
Rudy Royale,Downtown,209 E Bay St,Charleston,SC,29401,0101000020E610000013BBB6B75BFB53C0B2D7BB3FDE634040,ChIJjXrGMwx6_ogRC9WyXPVnChQ,,Valid: Rudy Royale (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to HS row 124
Ruffian,East Village,125 E 7th St,New York,NY,10009,0101000020E61000004D1B89E0FB7E52C05397D166015D4440,ChIJHfvtRp1ZwokREpFE8Z1BEKs,,Valid: Ruffian (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to HS row 387
Rule of Thirds,Williamsburg,171 Banker St,Brooklyn,NY,11222,0101000020E61000005F79909E227D52C060915F3FC45C4440,ChIJaQRXYuRZwokRHjAN5MkBizY,,Valid: Rule of Thirds (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 122
Runner Up,Park Slope,367 7th Ave,Brooklyn,NY,11215,0101000020E6100000DF9F701BE07E52C0E2B22D8A36554440,ChIJa7TQMZFbwokRjivvo3SFNDQ,,Valid: Runner Up (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 288
Sabai Thai,NoMad,432 Park Ave S,New York,NY,10016,0101000020E61000002990D959F47E52C008B98B30455F4440,ChIJ83Nr8qdZwokRlQ9NQpIpcw4,,Valid: Sabai Thai (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to HS row 822
Saga,Financial District,70 Pine St 63rd Floor,New York,NY,10005,0101000020E6100000D09508547F8052C0317CFABE6E5A4440,ChIJZZlClEZbwokRZj-0-fE25tk,,Valid: SAGA (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 81
Sagaponack,Flatiron,4 W 22nd St,New York,NY,10010,0101000020E61000006C09F9A0677F52C0726A6798DA5E4440,ChIJuXGLjqNZwokRDEG5LwpEBzk,,Valid: Sagaponack (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 278
Sagaponack General Store,Sagaponack,542 Sagg Main St,Sagaponack,NY,11962,0101000020E61000008E9FD7E9D11152C05AE14C028A764440,ChIJzUXvnZe_6IkRg1Csa43tgfI,,Valid: Sagaponack General Store (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 803
Saigon Social,Lower East Side,172 Orchard St,New York,NY,10002,,ChIJq3bkr95ZwokRoSMtHwaDYg0,,Valid: Saigon Social (conf: 1.00),UNMATCHED,0.0,,,Not matched to any HubSpot record
Saison Cellar & Wine Bar,Saison,234 Townsend St,San Francisco,CA,94107,0101000020E6100000CEEEDAEF1A995EC0413E3267C7E34240,ChIJRRzWRNZ_j4ARc86WTVLCrYk,,Valid: Saison Cellar & Wine Bar (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 767
Sami & Susu,Lower East Side,190 Orchard St,New York,NY,10002,0101000020E6100000987F4C173B7F52C0D48D19686F5C4440,ChIJRbqLkqFZwokR3E6d0zDKAko,,Valid: Sami & Susu (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 213
Sandro's,Upper East Side,322 East 86th St,New York,NY,10028,0101000020E6100000789ACC78DB7C52C0E47F97BE7C634440,ChIJj9dKtb5YwokRHtC1_HyFZG0,,Valid: Sandro's (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 836
Saturn Road,Cobble Hill,276 Court St,Brooklyn,NY,11231,0101000020E6100000F493A6ABAD7F52C040F4230EA6574440,ChIJN_uyy55bwokRzVyFQ6MUTZs,,Valid: Saturn Road (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 614
Seamore's,Brookfield Place,250 Vesey St,New York,NY,10281,0101000020E6100000E0972A26FF8052C0548CE8106B5B4440,ChIJQdg-CBtawokRUgzsZsjTp-U,,Corrected: 250 Vesey St (conf: 0.61),MATCHED,0.95,claude_verified,,Matched to HS row 339
Sea Wolf,Bushwick,19 Wyckoff Ave,Brooklyn,NY,11237,0101000020E6100000A5F622DA0E7B52C0094845AD7A5A4440,ChIJO_MlXh1cwokR1YDm45sn_Wo,,Valid: Sea Wolf (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 798
Semma,Greenwich,60 Greenwich Ave,New York,NY,10011,0101000020E6100000A85CE00C0A8052C0192AC6CB365E4440,ChIJxZmzO7hZwokRx2fls4uU4YU,,Valid: Semma (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 169
Sen,Sag Harbor,23 Main St,Sag Harbor,NY,11963,0101000020E610000085549B49E51252C0A41C27E032804440,ChIJTSONMSW96IkR6NRyMRPGmS8,,Valid: Sen (conf: 1.00),MATCHED,1.0,high_similarity,,Matched to HS row 805
Senor Bear,LoHi,3301 Tejon St,Denver,CO,80211,0101000020E6100000DC44D213BB405AC03D76BC6EB6E14340,ChIJr6-a8JJ4bIcR5RM53KOyLI8,,Valid: Senor Bear (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 874
Sereneco,Greenpoint,113 Franklin St,Brooklyn,NY,11222,0101000020E6100000139ED0EB4F7D52C0F1BDBF417B5D4440,ChIJH_-tMGlZwokRqIqHR22D-zU,,Valid: Sereneco (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 116
Sereneco Cafe,Greenpoint,113 Franklin St,Brooklyn,NY,11222,0101000020E61000005AD582EB4C7D52C0D03C8218725D4440,ChIJH_-tMGlZwokRqIqHR22D-zU,,Valid: Sereneco (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 626
Sesame Burgers and Beer,Mt. Pleasant,675 Johnnie Dodds Blvd,Mt Pleasant,SC,29464,0101000020E6100000A20A7F8637F853C00281CEA44D674040,ChIJ9Y_hi1Zw_ogRtO5Kg6Py3vU,,Valid: Sesame Burgers & Beer (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 643
Seven Hills,Russian Hill,1896 Hyde St,San Francisco,CA,94109,0101000020E610000006CA589ACB9A5EC0CE34639530E64240,ChIJc1RqC-yAhYARWmmWMJ-xkDs,,Valid: Seven Hills (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 246
Share House,Downtown,23 Ann St,Charleston,SC,29403,0101000020E610000082C476F700FC53C03999B85510654040,ChIJYTrmDWh7_ogRu2xztQY2jCI,,Valid: Share House (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 320
Shinji's,Flatiron,37 W 20th St,New York,NY,10011,0101000020E61000007BA2EBC28F7F52C071FF91E9D05E4440,ChIJiy6z0-NZwokR7WHqoTS8wSE,,Valid: Shinji's (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to HS row 780
Shmoné,Greenwich Ave,61 W 8th St,New York,NY,10011,0101000020E61000000E130D52F07F52C06E1805C1E35D4440,ChIJBdMLKZBZwokRJ0tYbQ6nfZ4,,Valid: SHMONÉ (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to HS row 651
Shmoné Wine,Greenwich Village,65 W 8th St,New York,NY,10011,0101000020E6100000C0417BF5F17F52C0FC709010E55D4440,ChIJ5eQtHWZZwokRHoU7Tau8axs,,Valid: Shmoné Wine (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to HS row 652
Shuggie’s Trash Pie + Natural Wine,Shuggie’s Trash Pie + Natural Wine,3349 23rd St,San Francisco,CA,94110,0101000020E6100000F0EA0BD7D99A5EC0F2AF8ADC78E04240,ChIJr5cI0LR_j4ART457wcGBDoY,,Invalid: Address match (0.94),MATCHED,1.0,verified_place_id,,Matched to HS row 469
Shuko,Greenwich Village,47 E 12th St,New York,NY,10003,0101000020E6100000DB5CEB41777F52C0EFEAB01DE75D4440,ChIJe8WrB5lZwokREBs3DZYJyKc,,Valid: Shuko (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to HS row 787
Sightsee,Hampton Park Terrace,698 Rutledge Ave,Charleston,SC,29403,0101000020E6100000D5E76A2BF6FC53C02F3196E997664040,ChIJ28KoQWN7_ogRzSP8Hzqzfhw,,Valid: Sightsee Shop (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to HS row 338
